T,R,returnCode,area,numCAT,adjPMean,c,d_a,
 1,   1,   6,     0.6699416846,   5,     0.6699416846,    -0.2734704375,     0.0000229306
 1,   2,   6,     0.5901262571,   4,     0.5901262571,    -0.1425232435,     0.0000548430
 1,   3,   6,     0.8096143760,   5,     0.8096143760,     0.5286960214,     0.0034787254
 1,   4,   0,     0.6024695902,   4,     0.6024695902,     0.0515343587,     0.3667702520
 1,   5,   6,     0.6595614067,   5,     0.6595614067,    -0.2560219774,     0.0000226148
 2,   1,   6,     0.6698642759,   5,     0.6698642759,    -0.2733397551,     0.0000008821
 2,   2,   6,     0.5981918916,   5,     0.5981918916,    -0.1554741491,     0.0000099342
 2,   3,   0,     0.7006113889,   6,     0.7006113889,     0.0162969644,     0.7441022440
 2,   4,   6,     0.6273049490,   4,     0.6273049490,     0.2026787902,     0.0000012534
 2,   5,   6,     0.7005278174,   5,     0.7005278174,    -0.3258364215,     0.0001534157
 3,   1,   0,     0.8232472651,   5,     0.8232472651,     0.2148283650,     1.3038801131
 3,   2,   6,     0.7762417695,   4,     0.7762417695,    -0.4633734434,     0.0001186586
 3,   3,   0,     0.8153491275,   6,     0.8153491275,     0.1935466142,     1.2650606033
 3,   4,   0,     0.7478812055,   4,     0.7478812055,    -0.2126025358,     0.9071054422
 3,   5,   0,     0.8799759978,   4,     0.8799759978,     0.1751734298,     1.6613713824
 4,   1,   0,     0.7641761871,   5,     0.7641761871,    -0.0097370032,     1.0179521146
 4,   2,   6,     0.7736012361,   4,     0.7736012361,    -0.4583447521,     0.0002146674
 4,   3,   0,     0.8189293401,   6,     0.8189293401,     0.0993548503,     1.2887620981
 4,   4,   6,     0.6935524249,   5,     0.6935524249,    -0.3137587520,     0.0006972788
 4,   5,   0,     0.8776983173,   4,     0.8776983173,     0.1578360577,     1.6454848667
