T,R,returnCode,area,numCAT,adjPMean,c,d_a,
 1,   1,   0,     0.6156372038,   5,     0.6156372038,     0.0257521733,     0.4158385867
 1,   2,   6,     0.5000046370,   4,     0.5000046370,    -0.0000000009,     0.0000000012
 1,   3,   0,     0.6389372012,   5,     0.6389372012,     0.0389105951,     0.5029218078
 1,   4,   0,     0.5615425892,   4,     0.5615425892,     0.0117634935,     0.2190353686
 1,   5,   6,     0.5846174727,   5,     0.5846174727,    -0.1337049481,     0.0000296512
 2,   1,   0,     0.5334301059,   5,     0.5334301059,    -0.0058468719,     0.1186456724
 2,   2,   6,     0.5146541398,   5,     0.5146541398,    -0.0230225289,     0.0000034670
 2,   3,   0,     0.5769237469,   5,     0.5769237469,    -0.1064015965,     0.1619195345
 2,   4,   6,     0.5540032080,   4,     0.5540032080,     0.0850319055,     0.0000031843
 2,   5,   6,     0.6126276325,   6,     0.6126276325,    -0.1787840524,     0.0001206316
 3,   1,   0,     0.7265191544,   6,     0.7265191544,     0.1275084786,     0.8493841623
 3,   2,   6,     0.7045835198,   4,     0.7045835198,    -0.3328982360,     0.0000044056
 3,   3,   0,     0.7149633702,   6,     0.7149633702,     0.0191475124,     0.8031935537
 3,   4,   6,     0.6613352337,   4,     0.6613352337,    -0.2589930620,     0.0000132227
 3,   5,   6,     0.8467086114,   4,     0.8467086114,     0.6056387509,     0.0285401411
 4,   1,   0,     0.6614864086,   6,     0.6614864086,    -0.0166402850,     0.5890527810
 4,   2,   6,     0.6690001734,   4,     0.6690001734,    -0.2718815376,     0.0002639715
 4,   3,   0,     0.7165541792,   6,     0.7165541792,     0.0483121255,     0.8098286320
 4,   4,   6,     0.6218881131,   5,     0.6218881131,    -0.1938355508,     0.0000022810
 4,   5,   0,     0.6931573048,   6,     0.6931573048,    -0.0766027074,     0.7138631999
